order_id,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
8432150432,0,4.15,On Time,
6220520171,-1,0.95,On Time,
735608722,14,2.64,Slightly Delayed,Traffic
7303161073,5,3.14,On Time,Traffic
9783380107,0,1.55,On Time,
3835886077,-2,1.06,On Time,
8140652447,-3,4.81,On Time,
6412390967,2,3.04,On Time,Traffic
6688575911,3,3.47,On Time,Traffic
3890111511,19,3.55,Significantly Delayed,Traffic
5145256852,18,4.37,Significantly Delayed,Traffic
7375057413,9,4.64,Slightly Delayed,Traffic
3047491006,5,0.69,On Time,Traffic
7715738110,4,0.64,On Time,Traffic
6191554160,-2,4.32,On Time,
896919031,-1,3.17,On Time,
1535818185,-5,3.44,On Time,
4428830794,3,4.36,On Time,Traffic
3610035622,-2,2.96,On Time,
8674445072,2,1.92,On Time,Traffic
9623704312,2,0.75,On Time,Traffic
7786002894,6,2.8,Slightly Delayed,Traffic
3264409553,24,4.86,Significantly Delayed,Traffic
7736534043,-4,4.36,On Time,
5936596117,-5,2.78,On Time,
1980087245,3,3.77,On Time,Traffic
8861557989,-4,3.9,On Time,
6702391437,17,1.73,Significantly Delayed,Traffic
6385452188,4,4.06,On Time,Traffic
8813216380,10,2.93,Slightly Delayed,Traffic
5563712992,4,4.23,On Time,Traffic
966468552,-2,2.29,On Time,
4368529506,6,1.15,Slightly Delayed,Traffic
3777009463,-1,3.36,On Time,
3560912801,-5,2.69,On Time,
1741224538,0,1.04,On Time,
4579251445,0,2.51,On Time,
3438127101,2,2.44,On Time,Traffic
9741958794,8,1.52,Slightly Delayed,Traffic
882082341,11,2.1,Slightly Delayed,Traffic
3629321763,2,0.84,On Time,Traffic
888938572,5,4.8,On Time,Traffic
5263181887,5,1.24,On Time,Traffic
7071557807,8,4.81,Slightly Delayed,Traffic
6888804296,2,3.51,On Time,Traffic
814182718,-5,1.14,On Time,
3513524740,22,3.09,Significantly Delayed,Traffic
1234169434,4,2.23,On Time,Traffic
2577990012,0,3.35,On Time,
8446065263,6,1.74,Slightly Delayed,Traffic
4220970302,-4,1.84,On Time,
5712516128,1,3.96,On Time,Traffic
807167715,-3,2.07,On Time,
213972345,2,2.86,On Time,Traffic
1013762407,24,2.11,Significantly Delayed,Traffic
5234194751,4,1.42,On Time,Traffic
1389077693,14,3,Slightly Delayed,Traffic
1895143216,5,4.21,On Time,Traffic
3667250123,26,2.28,Significantly Delayed,Traffic
6430529802,-5,2.39,On Time,
4856277700,16,2.92,Significantly Delayed,Traffic
1492403962,3,1.18,On Time,Traffic
4348167632,-5,2.38,On Time,
3682471195,14,4.09,Slightly Delayed,Traffic
6888837939,-5,1.99,On Time,
2278004109,7,0.76,Slightly Delayed,Traffic
7471013149,8,2.74,Slightly Delayed,Traffic
755745232,11,1.87,Slightly Delayed,Traffic
2963187161,12,2.14,Slightly Delayed,Traffic
3980591844,5,4.88,On Time,Traffic
9960808976,-3,4.17,On Time,
8740552000,11,1.82,Slightly Delayed,Traffic
9230099449,-4,3.75,On Time,
4277432248,-4,4.78,On Time,
3624765984,-5,2.89,On Time,
8533110341,7,1.21,Slightly Delayed,Traffic
5036664068,-3,1.44,On Time,
9989636336,14,4.86,Slightly Delayed,Traffic
2843642858,2,1.92,On Time,Traffic
7510849424,-1,3.62,On Time,
8744806310,-3,2.89,On Time,
7605774154,-2,4.44,On Time,
6904233594,-4,1.53,On Time,
6371336060,-3,2.4,On Time,
8137624530,12,4.67,Slightly Delayed,Traffic
9131474241,-5,2.16,On Time,
7413772322,2,3.33,On Time,Traffic
9400852015,11,4.72,Slightly Delayed,Traffic
4867437863,14,2.82,Slightly Delayed,Traffic
4219458877,22,3.86,Significantly Delayed,Traffic
35135941,-5,3.09,On Time,
4754258275,-2,0.79,On Time,
9195687538,30,0.63,Significantly Delayed,Traffic
344554037,18,2.49,Significantly Delayed,Traffic
7503255456,16,1.57,Significantly Delayed,Traffic
5903638531,-2,0.73,On Time,
1670694517,-5,1.62,On Time,
2369121788,4,4.9,On Time,Traffic
6012082951,3,2.52,On Time,Traffic
3675914158,13,1.98,Slightly Delayed,Traffic
1396605672,-3,3.09,On Time,
4260996213,17,1.23,Significantly Delayed,Traffic
4749534376,-5,4.34,On Time,
6095091385,13,3.14,Slightly Delayed,Traffic
1131338162,-2,3.25,On Time,
6100236720,2,2.93,On Time,Traffic
3363683548,0,1.2,On Time,
8721540965,-1,4.87,On Time,
1712456261,-1,4.91,On Time,
760930025,-2,3.35,On Time,
5652465358,21,0.59,Significantly Delayed,Traffic
3580915899,-5,2.33,On Time,
1174382816,1,1.42,On Time,Traffic
3200474667,-4,0.98,On Time,
7474651061,-5,2.11,On Time,
1892282465,-1,3.49,On Time,
3859828998,-1,0.78,On Time,
2554590672,3,2.42,On Time,Traffic
9667675052,4,3.23,On Time,Traffic
8382437838,-2,3.02,On Time,
6247090607,2,3.76,On Time,Traffic
5004073261,13,0.86,Slightly Delayed,Traffic
6595898122,-4,2.95,On Time,
9844371682,-5,3.43,On Time,
7198169379,8,2.25,Slightly Delayed,Traffic
2815855636,3,1.93,On Time,Traffic
6033660622,7,3.74,Slightly Delayed,Traffic
7944056454,2,4.19,On Time,Traffic
4354264440,12,4.26,Slightly Delayed,Traffic
5623096090,0,0.9,On Time,
701856661,-1,3.71,On Time,
1911276445,12,2.99,Slightly Delayed,Traffic
9323909987,-2,0.6,On Time,
1988898073,10,1.17,Slightly Delayed,Traffic
6457671753,-3,1.96,On Time,
3556497272,3,4.09,On Time,Traffic
2182762247,-4,2.61,On Time,
6026842782,-1,1.19,On Time,
1227108607,3,3.36,On Time,Traffic
9362226645,9,3.5,Slightly Delayed,Traffic
6313785973,10,1.22,Slightly Delayed,Traffic
1297253359,9,3.5,Slightly Delayed,Traffic
6138091203,-5,4.3,On Time,
4770739350,27,3.34,Significantly Delayed,Traffic
6253838449,2,1.37,On Time,Traffic
1015708455,8,2.74,Slightly Delayed,Traffic
2201201842,-5,1.61,On Time,
200000051,-4,4.86,On Time,
409570377,15,3.53,Slightly Delayed,Traffic
5944464513,-2,4.49,On Time,
7064377287,0,3.87,On Time,
7763036477,-5,2.35,On Time,
7494002152,-4,4.81,On Time,
692127479,-5,3.54,On Time,
7544245121,8,0.74,Slightly Delayed,Traffic
4429641190,1,3.43,On Time,Traffic
8093366865,27,1.97,Significantly Delayed,Traffic
6269075067,-3,3.95,On Time,
4056304110,18,1.37,Significantly Delayed,Traffic
4447978623,0,4.74,On Time,
5875285677,4,1.55,On Time,Traffic
4177774653,2,3.63,On Time,Traffic
502632296,3,4.42,On Time,Traffic
5037688536,28,3.96,Significantly Delayed,Traffic
6844277478,7,4.59,Slightly Delayed,Traffic
3368317718,-5,4.71,On Time,
913881994,1,4.43,On Time,Traffic
6445700839,3,1.13,On Time,Traffic
101613683,-5,4.08,On Time,
7094586913,1,4.54,On Time,Traffic
2478557609,13,1.9,Slightly Delayed,Traffic
9516720368,1,3.37,On Time,Traffic
3808010352,-2,1.51,On Time,
7921886899,-3,3.69,On Time,
6818712547,-2,2.26,On Time,
4538204462,1,2.06,On Time,Traffic
2008331630,0,4.14,On Time,
3901338038,2,3.21,On Time,Traffic
1483786406,28,3.36,Significantly Delayed,Traffic
5022936426,-5,3.99,On Time,
5470875365,2,0.75,On Time,Traffic
7144611408,-2,4.62,On Time,
9411421675,3,4.6,On Time,Traffic
7315949343,-1,4.42,On Time,
9430475133,3,3.39,On Time,Traffic
3062145702,4,2.9,On Time,Traffic
6500458984,9,1.2,Slightly Delayed,Traffic
7429306851,1,0.79,On Time,Traffic
2687236003,3,0.84,On Time,Traffic
1885906938,7,2.84,Slightly Delayed,Traffic
9949334146,24,2.71,Significantly Delayed,Traffic
2555454584,21,1.85,Significantly Delayed,Traffic
2503209946,-1,1.66,On Time,
2329563439,23,2.91,Significantly Delayed,Traffic
1041536174,12,0.92,Slightly Delayed,Traffic
6631188689,-5,2.62,On Time,
9300178512,3,0.65,On Time,Traffic
1086881691,-2,3.75,On Time,
8008880980,4,2.88,On Time,Traffic
2417680703,14,2.42,Slightly Delayed,Traffic
1117730990,0,2.09,On Time,
1678557345,0,2.56,On Time,
4505129824,3,1.09,On Time,Traffic
8737295686,-5,2.36,On Time,
7997347191,13,3.99,Slightly Delayed,Traffic
1930645698,4,1.16,On Time,Traffic
5393373590,9,1.59,Slightly Delayed,Traffic
5851854765,9,0.88,Slightly Delayed,Traffic
3765179520,23,0.53,Significantly Delayed,Traffic
683969424,11,2.51,Slightly Delayed,Traffic
8459624382,13,1.98,Slightly Delayed,Traffic
7110044004,7,4.19,Slightly Delayed,Traffic
4302375314,5,2.12,On Time,Traffic
1245307588,10,4.48,Slightly Delayed,Traffic
3876260101,-2,4.2,On Time,
3162263618,2,1.43,On Time,Traffic
655792395,6,1.93,Slightly Delayed,Traffic
7624743284,7,4.86,Slightly Delayed,Traffic
4783962671,8,0.99,Slightly Delayed,Traffic
7166787473,29,0.73,Significantly Delayed,Traffic
9395228070,-1,1.83,On Time,
902157975,-3,0.52,On Time,
6947741744,5,4.47,On Time,Traffic
4788498083,16,3.6,Significantly Delayed,Traffic
8070127087,5,1.53,On Time,Traffic
5191429552,12,2.72,Slightly Delayed,Traffic
5220651138,-3,3.51,On Time,
2758734705,2,4.23,On Time,Traffic
2907887532,-1,2,On Time,
7388846009,-1,4.8,On Time,
2606843929,-4,2.29,On Time,
5637567433,-5,0.67,On Time,
8838095431,2,1.88,On Time,Traffic
1564649286,5,2.69,On Time,Traffic
4098166849,24,2.17,Significantly Delayed,Traffic
8091143423,3,3.33,On Time,Traffic
3024045336,4,4.13,On Time,Traffic
6152984028,6,0.7,Slightly Delayed,Traffic
3450790653,-2,4.66,On Time,
8028917900,2,0.82,On Time,Traffic
7781884407,2,1.27,On Time,Traffic
3483689828,0,0.78,On Time,
8341286014,4,3.84,On Time,Traffic
7936106887,3,2.79,On Time,Traffic
2247354978,-4,1.17,On Time,
5347701114,-2,3.07,On Time,
7846068436,2,1.5,On Time,Traffic
9893439302,-4,2.83,On Time,
4160816433,9,3.24,Slightly Delayed,Traffic
6000890622,-3,0.96,On Time,
7317676958,11,1.65,Slightly Delayed,Traffic
8620144614,21,1.46,Significantly Delayed,Traffic
3940758882,4,0.51,On Time,Traffic
5216555041,-3,1.25,On Time,
5144793312,0,1.8,On Time,
7241413847,-5,0.88,On Time,
3567610983,17,3.18,Significantly Delayed,Traffic
16878685,3,2.47,On Time,Traffic
951657166,-5,3.88,On Time,
4189022307,1,4.08,On Time,Traffic
7378521428,-2,1.29,On Time,
6266311709,2,2,On Time,Traffic
7985347262,-1,4.89,On Time,
992764262,-2,1.79,On Time,
3080291353,3,3.38,On Time,Traffic
5532188237,-4,2.31,On Time,
6814658453,-4,1.31,On Time,
4861499558,1,0.96,On Time,Traffic
2521042570,-2,2.94,On Time,
5217781278,14,1.31,Slightly Delayed,Traffic
8006034379,5,4.61,On Time,Traffic
7380913411,13,4.7,Slightly Delayed,Traffic
7706841114,-3,3.81,On Time,
1561779937,2,2.47,On Time,Traffic
7196559586,-5,1.98,On Time,
2359961993,0,4.6,On Time,
243819964,1,2.06,On Time,Traffic
4806735178,-1,2.31,On Time,
9198762300,-4,3.76,On Time,
1105231941,5,4.87,On Time,Traffic
5533955218,-4,2.46,On Time,
5130246751,-4,1.46,On Time,
4528445001,9,1.2,Slightly Delayed,Traffic
9503959018,3,3.66,On Time,Traffic
4107052604,2,3.94,On Time,Traffic
5578822558,15,4,Slightly Delayed,Traffic
5506634472,18,3.52,Significantly Delayed,Traffic
4112426763,-3,1.61,On Time,
7157334145,-2,4.72,On Time,
8423458672,5,4.24,On Time,Traffic
3011683470,5,4.3,On Time,Traffic
1884947290,3,3.5,On Time,Traffic
558163882,7,1.63,Slightly Delayed,Traffic
824869105,-3,3.7,On Time,
4193492511,-1,2.92,On Time,
120996684,10,0.68,Slightly Delayed,Traffic
2531932780,2,4.93,On Time,Traffic
8095547865,-4,3.05,On Time,
6894204435,-5,3.58,On Time,
9514917126,10,2.87,Slightly Delayed,Traffic
9329665908,2,2.69,On Time,Traffic
1435406360,-3,2.11,On Time,
3460843508,-1,3.59,On Time,
4762084133,5,1.36,On Time,Traffic
3884862300,7,2.84,Slightly Delayed,Traffic
1990946411,-3,2.44,On Time,
5054937065,13,1.77,Slightly Delayed,Traffic
9431652023,4,1.86,On Time,Traffic
2268736598,-4,1.89,On Time,
2793638565,-5,4.78,On Time,
4168839407,-1,3.25,On Time,
7406514357,-4,1.79,On Time,
6087916798,10,4.46,Slightly Delayed,Traffic
4319962076,19,1.55,Significantly Delayed,Traffic
3904134741,5,1.25,On Time,Traffic
3770123374,4,0.56,On Time,Traffic
4494390731,8,4.06,Slightly Delayed,Traffic
6109777696,6,3.5,Slightly Delayed,Traffic
1401372388,-1,0.72,On Time,
4283973398,2,1.41,On Time,Traffic
3261847147,8,4.8,Slightly Delayed,Traffic
3153811191,5,4.63,On Time,Traffic
2639216409,4,4.66,On Time,Traffic
5948575331,-2,1.46,On Time,
7792925364,1,0.56,On Time,Traffic
7286478750,9,3.24,Slightly Delayed,Traffic
9776505630,-4,4.39,On Time,
4527342708,-5,2.49,On Time,
1124359689,13,4.52,Slightly Delayed,Traffic
3717458742,6,2.14,Slightly Delayed,Traffic
283675535,-3,2.89,On Time,
6039353394,-4,2.52,On Time,
6735917931,-1,4.98,On Time,
5155256671,-4,2.26,On Time,
3984108726,4,4.62,On Time,Traffic
2491374111,2,2.18,On Time,Traffic
2043371805,14,2.07,Slightly Delayed,Traffic
9657782153,-4,4.77,On Time,
9237289778,5,3.13,On Time,Traffic
8917116859,1,3.89,On Time,Traffic
720578658,-4,1.2,On Time,
9122210530,24,3.74,Significantly Delayed,Traffic
3540524256,5,0.88,On Time,Traffic
1909520255,17,4.88,Significantly Delayed,Traffic
8022279737,-2,1.02,On Time,
7381549355,5,4.76,On Time,Traffic
3998829973,20,3.21,Significantly Delayed,Traffic
2895464675,12,4.48,Slightly Delayed,Traffic
3971098657,2,1.28,On Time,Traffic
5278249111,23,0.51,Significantly Delayed,Traffic
9810576443,4,4.19,On Time,Traffic
4128844410,1,2.47,On Time,Traffic
6103869123,0,3.31,On Time,
6595041423,-2,3.32,On Time,
3991011923,0,4.32,On Time,
5275440923,14,4.23,Slightly Delayed,Traffic
6468633344,-3,4.28,On Time,
9992859795,13,1.55,Slightly Delayed,Traffic
7518488485,5,4.45,On Time,Traffic
9746950023,-3,2.54,On Time,
2721433550,1,3.28,On Time,Traffic
6131680348,1,1.27,On Time,Traffic
2281544500,2,1.53,On Time,Traffic
4283802879,-5,0.56,On Time,
8621732366,4,2.97,On Time,Traffic
3797679856,0,4.15,On Time,
8532100929,5,1.36,On Time,Traffic
2973976544,5,0.65,On Time,Traffic
814260962,-2,3.56,On Time,
9411848231,15,2.38,Slightly Delayed,Traffic
6637284724,2,3.05,On Time,Traffic
6497594124,5,2.57,On Time,Traffic
7213146086,-5,3.21,On Time,
5110274761,1,2.01,On Time,Traffic
1112110363,8,2.43,Slightly Delayed,Traffic
1209202931,2,4.29,On Time,Traffic
6384745391,7,3.35,Slightly Delayed,Traffic
3367452972,16,3.62,Significantly Delayed,Traffic
2317597587,-2,4.65,On Time,
2254884198,4,3.67,On Time,Traffic
679196318,-3,2.17,On Time,
2185319815,3,4.84,On Time,Traffic
5965281449,2,2.03,On Time,Traffic
8616726869,25,3.04,Significantly Delayed,Traffic
4786027510,-5,1.63,On Time,
4910445344,-3,3.9,On Time,
7629577899,9,4.06,Slightly Delayed,Traffic
4769055037,15,1.95,Slightly Delayed,Traffic
8476029654,5,1.46,On Time,Traffic
7809866112,13,1.63,Slightly Delayed,Traffic
5453896364,2,3.73,On Time,Traffic
9080432189,4,2.76,On Time,Traffic
3079758919,-1,0.68,On Time,
4076039325,11,2.5,Slightly Delayed,Traffic
9239241275,-2,3.42,On Time,
4864829217,-3,3.51,On Time,
5108704843,5,1.51,On Time,Traffic
8049805410,26,2.86,Significantly Delayed,Traffic
4711642504,5,2.72,On Time,Traffic
8952094523,11,2.81,Slightly Delayed,Traffic
4285784267,-2,4.13,On Time,
7494670835,3,1.24,On Time,Traffic
7667090453,1,3.63,On Time,Traffic
2193572534,28,1.4,Significantly Delayed,Traffic
5357089776,2,2.27,On Time,Traffic
1191016829,14,2.36,Slightly Delayed,Traffic
549484032,2,4.35,On Time,Traffic
8164076900,8,4.54,Slightly Delayed,Traffic
7136165651,3,1.49,On Time,Traffic
5368349643,28,4.54,Significantly Delayed,Traffic
6965901435,-3,0.86,On Time,
6687307827,5,3.74,On Time,Traffic
475294138,1,1.52,On Time,Traffic
9047534059,4,4.65,On Time,Traffic
2807487047,2,3.8,On Time,Traffic
5840148195,-1,3.64,On Time,
3758135932,3,3.72,On Time,Traffic
1978476136,1,1.43,On Time,Traffic
423648434,2,0.82,On Time,Traffic
7201868330,-1,1.86,On Time,
9710106935,11,1.71,Slightly Delayed,Traffic
4432235479,1,4.67,On Time,Traffic
6951956244,0,2.61,On Time,
378485826,0,1.95,On Time,
8982211913,1,2.32,On Time,Traffic
6487868576,12,4.82,Slightly Delayed,Traffic
2973502797,2,2.06,On Time,Traffic
4105022903,1,3.99,On Time,Traffic
3668828731,-4,0.97,On Time,
8644734267,-5,4.4,On Time,
3757871565,-5,1.19,On Time,
5770510806,11,1.72,Slightly Delayed,Traffic
4514836077,14,1.31,Slightly Delayed,Traffic
5927852227,-2,0.57,On Time,
350719542,-3,3.02,On Time,
868288823,10,1.4,Slightly Delayed,Traffic
7199670826,27,3.65,Significantly Delayed,Traffic
3091948113,14,3.86,Slightly Delayed,Traffic
5793742966,5,0.78,On Time,Traffic
7347109009,9,3.04,Slightly Delayed,Traffic
7078912146,-5,4.11,On Time,
2480856222,3,0.56,On Time,Traffic
281421547,-2,1.58,On Time,
5226963306,1,4.02,On Time,Traffic
7316642056,8,2.16,Slightly Delayed,Traffic
8997415290,21,2.44,Significantly Delayed,Traffic
6737025662,1,3.17,On Time,Traffic
8395290763,24,0.99,Significantly Delayed,Traffic
7261119579,-1,0.96,On Time,
9938037878,12,4.26,Slightly Delayed,Traffic
7154987905,21,2.82,Significantly Delayed,Traffic
3605534244,2,1.16,On Time,Traffic
5626601040,9,4.46,Slightly Delayed,Traffic
2577064886,2,3.15,On Time,Traffic
2561362173,1,1.8,On Time,Traffic
2793120553,1,4.94,On Time,Traffic
4476563699,26,4.52,Significantly Delayed,Traffic
1580021952,-4,2.93,On Time,
7263454149,-1,0.97,On Time,
4371924002,14,1.67,Slightly Delayed,Traffic
2955277471,20,4.24,Significantly Delayed,Traffic
9445490338,11,4.49,Slightly Delayed,Traffic
2668915104,5,1.88,On Time,Traffic
1045621584,23,0.92,Significantly Delayed,Traffic
4550545705,5,1.82,On Time,Traffic
3373390154,2,4.51,On Time,Traffic
5142985961,2,2.28,On Time,Traffic
649220272,-1,1.58,On Time,
5023958886,11,0.74,Slightly Delayed,Traffic
9993542681,15,4.21,Slightly Delayed,Traffic
4380367305,3,3.66,On Time,Traffic
3626113485,-4,3.77,On Time,
4399099668,13,1.42,Slightly Delayed,Traffic
3760880745,8,2.14,Slightly Delayed,Traffic
1803155516,-2,2.72,On Time,
4413782983,3,1.37,On Time,Traffic
6766424456,5,3.12,On Time,Traffic
8701531535,10,3.77,Slightly Delayed,Traffic
3961971562,-4,3.58,On Time,
1337510774,-1,0.76,On Time,
8859147707,14,1.12,Slightly Delayed,Traffic
5850669672,2,3.37,On Time,Traffic
1183906926,11,1.57,Slightly Delayed,Traffic
6277509652,23,2.61,Significantly Delayed,Traffic
72748189,19,1.64,Significantly Delayed,Traffic
3164922639,-5,0.86,On Time,
1768504415,-4,3.46,On Time,
8173155169,11,2.26,Slightly Delayed,Traffic
6164820061,-3,0.58,On Time,
768283559,-2,0.81,On Time,
5091744424,16,2.34,Significantly Delayed,Traffic
932482893,-4,2.93,On Time,
4588148640,-3,4.87,On Time,
8120457107,3,4.84,On Time,Traffic
6107471725,4,3.63,On Time,Traffic
7001417958,2,3.14,On Time,Traffic
7983443604,2,4.46,On Time,Traffic
3057907418,-1,0.84,On Time,
3312147996,14,2.1,Slightly Delayed,Traffic
6822269883,-1,1.99,On Time,
5004539711,6,3.8,Slightly Delayed,Traffic
2426015858,10,0.75,Slightly Delayed,Traffic
4415332793,5,0.56,On Time,Traffic
1256813796,1,1.78,On Time,Traffic
633633688,9,0.56,Slightly Delayed,Traffic
8311814996,13,1.32,Slightly Delayed,Traffic
1441735184,5,2.86,On Time,Traffic
1525742840,-5,3.19,On Time,
1947080315,15,4.8,Slightly Delayed,Traffic
5682081545,3,3.82,On Time,Traffic
8100817128,12,4.58,Slightly Delayed,Traffic
6051792089,2,4.95,On Time,Traffic
1158173915,26,2.95,Significantly Delayed,Traffic
266072469,13,1.84,Slightly Delayed,Traffic
2529883737,-3,2.12,On Time,
9090089969,8,1.53,Slightly Delayed,Traffic
7102272749,3,1.68,On Time,Traffic
4948925080,-4,3.58,On Time,
9463013186,-2,4.55,On Time,
5581013292,15,0.55,Slightly Delayed,Traffic
7009619835,-1,1.39,On Time,
9177283950,10,3.56,Slightly Delayed,Traffic
9359187866,13,4.37,Slightly Delayed,Traffic
1524480475,18,3.15,Significantly Delayed,Traffic
3829990099,-4,0.58,On Time,
1058609445,-4,4.14,On Time,
1022764286,-4,0.55,On Time,
1913299658,1,2.28,On Time,Traffic
5305443623,-4,1.82,On Time,
4074369199,2,2.09,On Time,Traffic
9966404015,-2,1.18,On Time,
3192917514,4,2.35,On Time,Traffic
1256718210,10,3.15,Slightly Delayed,Traffic
6067839426,-1,2.57,On Time,
2254923956,23,0.52,Significantly Delayed,Traffic
7367673526,2,1.77,On Time,Traffic
9467422683,-1,2.96,On Time,
819853692,-5,2.08,On Time,
3070834475,5,0.72,On Time,Traffic
3620552357,0,3.16,On Time,
5938542755,-4,3.7,On Time,
9315535975,27,1.92,Significantly Delayed,Traffic
3547873471,5,2.93,On Time,Traffic
6546999829,3,4.74,On Time,Traffic
9039495201,-5,1.48,On Time,
99708985,9,3.32,Slightly Delayed,Traffic
6312811061,14,1.32,Slightly Delayed,Traffic
3915885220,4,1.53,On Time,Traffic
6654736751,-4,2.57,On Time,
841915361,-4,4.98,On Time,
2543233800,12,4.12,Slightly Delayed,Traffic
5271947935,-4,2.41,On Time,
6339554317,-4,4.17,On Time,
1840475676,0,4.68,On Time,
6812031667,3,3.86,On Time,Traffic
3031698482,4,0.57,On Time,Traffic
7902025520,6,3.29,Slightly Delayed,Traffic
1969446314,4,4.35,On Time,Traffic
9949497098,9,0.98,Slightly Delayed,Traffic
4572338018,7,1.84,Slightly Delayed,Traffic
2964153358,-5,1.46,On Time,
7642038633,30,4.66,Significantly Delayed,Traffic
8208980848,-4,3.18,On Time,
3343789681,25,3.43,Significantly Delayed,Traffic
9478305481,15,0.51,Slightly Delayed,Traffic
3475260976,13,4.22,Slightly Delayed,Traffic
3665443705,12,1.7,Slightly Delayed,Traffic
673592541,0,3.39,On Time,
8074949320,-3,2.17,On Time,
8056021378,11,1.29,Slightly Delayed,Traffic
2331582000,-3,1.51,On Time,
5844776722,1,2.1,On Time,Traffic
8426465860,-5,4.2,On Time,
9057555029,6,2.9,Slightly Delayed,Traffic
2210486526,0,3.8,On Time,
6421432903,2,2.92,On Time,Traffic
3562901354,0,4.33,On Time,
8194268842,5,0.7,On Time,Traffic
7524467684,-1,0.79,On Time,
1254195766,-2,1.55,On Time,
6476646153,9,1.3,Slightly Delayed,Traffic
8278568103,-3,2.32,On Time,
8589621333,-3,0.97,On Time,
8531683720,4,3.67,On Time,Traffic
327291657,-4,3.94,On Time,
6159164139,5,2.49,On Time,Traffic
8029863164,-2,3.57,On Time,
9387824629,17,2.16,Significantly Delayed,Traffic
3289836195,22,3.3,Significantly Delayed,Traffic
5001931575,19,0.79,Significantly Delayed,Traffic
7258292820,25,4.06,Significantly Delayed,Traffic
4924862857,15,0.93,Slightly Delayed,Traffic
8666314034,3,2.06,On Time,Traffic
6775326324,8,2.08,Slightly Delayed,Traffic
6092636899,1,1.85,On Time,Traffic
4115558056,0,4.64,On Time,
2352136184,24,3.87,Significantly Delayed,Traffic
1706445141,9,3.29,Slightly Delayed,Traffic
9000165912,23,0.75,Significantly Delayed,Traffic
7457305850,5,0.78,On Time,Traffic
9685973820,12,4.87,Slightly Delayed,Traffic
168067196,5,2.65,On Time,Traffic
6105240201,8,2.23,Slightly Delayed,Traffic
1888247163,-1,1.35,On Time,
7145162326,10,4.58,Slightly Delayed,Traffic
7611231659,25,3.53,Significantly Delayed,Traffic
4508784747,12,2.15,Slightly Delayed,Traffic
2567590825,0,1.04,On Time,
9255982861,5,3.98,On Time,Traffic
4102063254,22,3.26,Significantly Delayed,Traffic
7373931740,2,2.53,On Time,Traffic
5682816404,4,2.61,On Time,Traffic
544018743,6,3.05,Slightly Delayed,Traffic
3292929952,11,3.13,Slightly Delayed,Traffic
9144790321,15,1.54,Slightly Delayed,Traffic
9075991438,1,2.31,On Time,Traffic
3634813810,27,4.53,Significantly Delayed,Traffic
8250406975,-1,4.77,On Time,
5877618756,-4,3.29,On Time,
2419292139,11,4.34,Slightly Delayed,Traffic
9547123332,-4,1.9,On Time,
6968636396,-2,4.28,On Time,
5247557644,-2,4.88,On Time,
7731193394,27,2.35,Significantly Delayed,Traffic
6048321120,8,4.49,Slightly Delayed,Traffic
8494582006,-3,1.97,On Time,
5600781757,-1,4.6,On Time,
495091707,12,4.94,Slightly Delayed,Traffic
3239613823,1,3.19,On Time,Traffic
3643352219,-3,4.43,On Time,
2051599638,16,1.59,Significantly Delayed,Traffic
3514859549,-3,3.69,On Time,
3907599008,0,0.79,On Time,
1534993603,-5,1.96,On Time,
8980701254,8,3.18,Slightly Delayed,Traffic
6695408903,12,1.18,Slightly Delayed,Traffic
3268455899,0,1.82,On Time,
7809161755,2,4.72,On Time,Traffic
8873697539,1,1.04,On Time,Traffic
8603941640,-4,4.57,On Time,
8308184279,5,2.24,On Time,Traffic
7572826287,-2,0.87,On Time,
7478396641,12,3.92,Slightly Delayed,Traffic
3569283921,-1,3.68,On Time,
9947619677,-4,2.12,On Time,
5396237918,5,4.88,On Time,Traffic
455878765,1,1.66,On Time,Traffic
2079195080,-2,2.75,On Time,
6104211214,2,2.14,On Time,Traffic
9442939134,-5,0.71,On Time,
3317293496,-3,0.98,On Time,
8243326501,1,2.33,On Time,Traffic
4109483569,9,4.29,Slightly Delayed,Traffic
5390352336,2,1.24,On Time,Traffic
2581584982,1,2.11,On Time,Traffic
1668737869,-3,0.92,On Time,
5046906329,3,3.21,On Time,Traffic
2536833157,-2,1.72,On Time,
9176170352,0,3.69,On Time,
833930925,-4,0.69,On Time,
8515226099,-2,1.59,On Time,
2023020278,13,2.68,Slightly Delayed,Traffic
2840526544,2,3.86,On Time,Traffic
7267422945,-4,1.87,On Time,
9400777426,8,4.32,Slightly Delayed,Traffic
3298603544,22,1.48,Significantly Delayed,Traffic
4479973293,4,4,On Time,Traffic
356236208,5,4.65,On Time,Traffic
6699845542,-5,1.39,On Time,
3106057977,-3,1.82,On Time,
1905367587,-2,4.47,On Time,
169590729,-4,3.47,On Time,
9820743709,2,0.96,On Time,Traffic
6605882211,25,2.51,Significantly Delayed,Traffic
9517765444,-3,1.26,On Time,
7766311749,-2,1.39,On Time,
742238239,2,2.94,On Time,Traffic
3146141485,4,1.05,On Time,Traffic
6633702824,-3,3.5,On Time,
5033749011,-2,2.88,On Time,
4009496217,3,1.98,On Time,Traffic
4284473821,3,2.84,On Time,Traffic
8860588793,1,4.93,On Time,Traffic
5305428485,4,2.59,On Time,Traffic
676278878,-1,4.7,On Time,
9459854097,-2,3.36,On Time,
3895596621,-3,3.75,On Time,
